id,area,quartos,banheiros,garagem,idade,localizacao,tipo_imovel,preco
6316,218,5,1,0,1,Zona Norte,Apartamento,1454132
6317,431,2,2,3,16,Centro,Casa,417263
6318,184,2,1,1,28,Centro,Apartamento,1422263
6319,84,2,2,1,1,Zona Leste,Studio,765267
6320,211,3,1,3,15,Zona Leste,Cobertura,633593
6321,239,4,2,3,48,Zona Norte,Studio,1650464
6322,405,1,3,0,9,Centro,Apartamento,1316820
6323,104,4,2,3,3,Zona Sul,Cobertura,831075
6324,306,5,2,0,42,Zona Oeste,Casa,882820
6325,457,3,2,2,25,Zona Oeste,Casa,881418
6326,162,3,3,1,48,Zona Oeste,Cobertura,954989
6327,372,2,2,0,23,Zona Leste,Studio,938654
6328,454,2,3,1,11,Centro,Casa,306328
6329,88,5,1,2,20,Centro,Casa,1477386
6330,374,3,1,3,41,Zona Sul,Casa,1016711
6331,211,1,3,0,15,Zona Leste,Apartamento,1376710
6332,487,4,2,3,35,Zona Sul,Studio,1586156
6333,435,3,1,1,34,Centro,Apartamento,303347
6334,368,1,2,0,8,Zona Oeste,Cobertura,1505797
6335,350,1,2,2,5,Zona Leste,Cobertura,1590851
6336,93,4,3,2,43,Zona Leste,Apartamento,1467115
6337,356,1,1,3,0,Zona Leste,Casa,646756
6338,289,5,3,2,13,Zona Oeste,Apartamento,554916
6339,222,1,3,2,23,Zona Leste,Studio,1614832
6340,172,5,3,3,9,Zona Norte,Casa,816005
6341,133,1,3,3,17,Zona Leste,Cobertura,1084969
6342,489,2,2,0,44,Zona Oeste,Studio,1376687
6343,435,1,1,0,8,Zona Leste,Cobertura,1106551
6344,243,5,1,3,26,Zona Norte,Studio,341884
6345,271,1,1,1,18,Zona Norte,Studio,1927508
6346,460,1,2,1,35,Zona Leste,Studio,1421357
6347,238,1,2,0,2,Centro,Cobertura,1657193
6348,122,5,3,0,37,Centro,Apartamento,471484
6349,459,1,3,3,8,Zona Sul,Apartamento,393275
6350,171,4,3,1,9,Zona Norte,Casa,629013
6351,463,4,3,3,8,Centro,Cobertura,489748
6352,433,5,1,0,16,Zona Sul,Casa,1384496
6353,463,2,3,2,41,Centro,Casa,1241444
6354,141,4,2,2,37,Zona Leste,Studio,1142113
6355,446,3,2,2,47,Zona Norte,Studio,1533191
6356,404,4,2,3,48,Centro,Apartamento,1482573
6357,88,3,3,1,42,Zona Leste,Apartamento,1632204
6358,72,5,1,0,19,Zona Sul,Casa,1384198
6359,236,2,1,1,6,Zona Leste,Casa,1081512
6360,297,3,3,1,3,Zona Sul,Casa,582467
6361,325,3,3,0,9,Centro,Apartamento,1919652
6362,147,4,2,1,20,Zona Oeste,Casa,726510
6363,49,3,2,2,13,Zona Leste,Apartamento,1752552
6364,251,5,1,0,24,Zona Oeste,Cobertura,1294161
6365,195,5,2,2,16,Zona Norte,Cobertura,1027515
6366,160,5,2,3,27,Zona Oeste,Casa,882362
6367,185,4,3,2,13,Zona Norte,Apartamento,261645
6368,213,2,1,3,12,Centro,Cobertura,560462
6369,119,4,3,3,33,Centro,Apartamento,1352512
6370,123,5,1,0,40,Zona Leste,Apartamento,145433
6371,42,4,3,2,2,Zona Oeste,Cobertura,1431296
6372,490,5,1,2,3,Zona Norte,Casa,1892677
6373,351,1,2,2,43,Zona Norte,Casa,1764135
6374,322,1,1,0,14,Zona Oeste,Cobertura,1117711
6375,462,3,1,3,19,Centro,Studio,787082
6376,259,2,3,3,7,Centro,Apartamento,1627971
6377,351,1,1,3,49,Zona Norte,Studio,1601034
6378,321,5,1,0,4,Zona Leste,Casa,535614
6379,467,4,1,0,1,Centro,Apartamento,1836393
6380,55,4,3,1,27,Zona Sul,Cobertura,1833552
6381,104,3,1,2,21,Zona Norte,Casa,1562952
6382,485,4,3,3,8,Zona Oeste,Casa,1608329
6383,393,1,2,1,27,Zona Oeste,Casa,1657639
6384,453,4,3,1,45,Zona Norte,Cobertura,1693501
6385,328,1,1,2,0,Zona Norte,Cobertura,221229
6386,179,1,2,0,35,Centro,Studio,1747404
6387,177,2,1,1,48,Zona Norte,Cobertura,130434
6388,37,3,3,0,41,Zona Norte,Studio,1534989
6389,58,5,2,0,1,Zona Sul,Apartamento,891853
6390,325,1,2,2,37,Zona Oeste,Apartamento,979554
6391,443,3,2,1,25,Centro,Apartamento,1953788
6392,238,5,1,3,30,Zona Leste,Casa,1147311
6393,157,4,2,1,40,Centro,Casa,1128489
6394,369,3,2,3,18,Zona Oeste,Casa,1821667
6395,145,3,2,3,30,Zona Leste,Cobertura,619091
6396,468,3,2,0,8,Zona Norte,Cobertura,1113809
6397,173,4,3,3,2,Zona Sul,Studio,1227747
6398,459,4,1,2,37,Zona Sul,Casa,642209
6399,347,3,1,1,5,Zona Oeste,Cobertura,801258
6400,264,2,2,0,48,Zona Oeste,Apartamento,609390
6401,36,1,3,0,44,Zona Sul,Apartamento,1962730
6402,493,4,2,3,44,Zona Leste,Cobertura,888214
6403,74,2,1,0,6,Zona Leste,Apartamento,905364
6404,472,4,1,2,40,Centro,Apartamento,1969526
6405,268,3,1,2,24,Zona Norte,Studio,270725
6406,469,2,2,0,24,Zona Leste,Apartamento,892305
6407,461,5,2,0,49,Zona Norte,Casa,274045
6408,184,1,3,2,0,Zona Oeste,Cobertura,1904475
6409,210,1,3,3,21,Zona Leste,Cobertura,129617
6410,244,4,1,0,19,Zona Leste,Casa,1957664
6411,117,1,1,3,12,Zona Leste,Apartamento,1217676
6412,285,5,3,0,39,Centro,Studio,1177612
6413,102,2,1,2,20,Zona Oeste,Studio,1323156
6414,448,2,3,0,22,Zona Sul,Casa,850756
6415,208,3,2,0,40,Centro,Apartamento,1858102
6416,241,2,1,0,32,Centro,Casa,1527632
6417,322,4,1,2,8,Zona Leste,Studio,727316
6418,263,5,3,2,28,Centro,Apartamento,1211761
6419,494,3,2,2,31,Zona Sul,Casa,887401
6420,268,4,1,1,10,Centro,Casa,1468336
6421,252,4,1,1,35,Centro,Apartamento,263142
6422,148,4,3,1,28,Zona Leste,Studio,1187886
6423,342,1,2,1,47,Zona Oeste,Apartamento,1666258
6424,293,4,3,2,30,Zona Sul,Studio,655418
6425,236,1,2,0,13,Zona Leste,Cobertura,1429928
6426,124,2,2,2,49,Centro,Studio,1030879
6427,402,1,3,1,24,Zona Sul,Studio,1971294
6428,251,4,3,3,25,Zona Norte,Cobertura,618484
6429,395,5,2,3,21,Centro,Casa,513620
6430,305,5,3,2,8,Zona Oeste,Casa,834436
6431,409,2,1,0,32,Centro,Studio,981144
6432,260,4,1,1,22,Zona Oeste,Cobertura,514556
6433,338,1,1,0,34,Zona Norte,Cobertura,1697225
6434,148,5,1,0,19,Zona Leste,Apartamento,1619340
6435,297,3,1,0,32,Zona Leste,Studio,1913216
6436,462,4,3,1,34,Zona Leste,Cobertura,616724
6437,302,4,2,2,45,Zona Sul,Casa,546713
6438,93,3,3,1,29,Zona Oeste,Cobertura,508645
6439,327,5,1,1,45,Centro,Cobertura,1743007
6440,379,3,1,2,29,Zona Sul,Cobertura,1443487
6441,442,2,3,2,21,Zona Sul,Cobertura,1067000
6442,432,1,3,2,44,Centro,Casa,1939650
6443,40,1,2,3,0,Zona Norte,Cobertura,1917872
6444,127,5,1,3,14,Zona Leste,Studio,1648843
6445,463,3,3,2,24,Zona Norte,Cobertura,1448570
6446,100,4,2,0,19,Zona Norte,Casa,1152586
6447,393,4,1,3,6,Zona Leste,Studio,676359
6448,87,4,1,1,15,Zona Norte,Cobertura,1754104
6449,319,2,1,1,22,Zona Sul,Casa,1460331
6450,280,2,3,3,20,Centro,Studio,1071882
6451,305,4,1,1,0,Zona Sul,Cobertura,557589
6452,79,5,1,2,46,Zona Sul,Cobertura,1954180
6453,387,2,2,1,19,Zona Oeste,Cobertura,840091
6454,245,2,3,3,46,Zona Leste,Studio,618631
6455,423,1,2,0,18,Zona Leste,Apartamento,1086155
6456,445,1,3,1,5,Zona Sul,Cobertura,1831061
6457,81,5,1,1,37,Zona Leste,Casa,1631813
6458,300,2,2,0,31,Zona Oeste,Apartamento,728136
6459,113,2,3,3,0,Centro,Cobertura,1653304
6460,416,3,3,0,29,Zona Norte,Casa,933584
6461,322,5,1,1,15,Zona Leste,Cobertura,1533659
6462,155,5,1,3,26,Zona Sul,Casa,1541025
6463,325,3,2,2,17,Zona Leste,Cobertura,1554656
6464,101,3,2,3,12,Zona Sul,Casa,1159953
6465,325,1,3,3,43,Zona Norte,Casa,781730
6466,265,5,2,2,49,Zona Leste,Apartamento,1071100
6467,85,5,1,3,27,Zona Norte,Apartamento,1122349
6468,436,3,2,1,9,Zona Sul,Studio,446028
6469,389,4,2,1,13,Zona Oeste,Casa,1677633
6470,424,4,3,1,28,Zona Oeste,Casa,1453173
6471,139,1,1,1,10,Centro,Apartamento,964931
6472,221,4,3,2,49,Zona Sul,Studio,196270
6473,421,4,1,1,26,Zona Sul,Casa,1265860
6474,122,4,1,3,43,Zona Sul,Cobertura,1414953
6475,379,2,3,0,16,Zona Oeste,Cobertura,1999784
6476,85,1,2,2,2,Zona Oeste,Studio,473553
6477,89,3,3,2,30,Zona Oeste,Casa,967234
6478,167,4,2,0,20,Zona Leste,Casa,687309
6479,68,2,3,1,32,Zona Leste,Apartamento,1364233
6480,57,4,3,1,0,Zona Oeste,Apartamento,1570544
6481,78,2,2,3,5,Zona Norte,Casa,1112014
6482,449,1,2,1,3,Zona Leste,Cobertura,801713
6483,154,4,2,1,21,Zona Leste,Apartamento,1057552
6484,42,2,3,3,12,Zona Leste,Cobertura,1012381
6485,65,5,2,1,43,Zona Leste,Cobertura,1577016
6486,130,5,2,0,29,Centro,Cobertura,704066
6487,311,2,2,1,39,Zona Leste,Cobertura,209263
6488,115,4,1,0,25,Zona Norte,Studio,135180
6489,33,4,2,0,38,Centro,Studio,1159830
6490,252,1,2,0,38,Zona Leste,Apartamento,1638288
6491,367,1,2,1,6,Zona Sul,Casa,1208056
6492,477,3,1,1,13,Centro,Studio,550230
6493,195,1,1,2,25,Zona Leste,Casa,1645487
6494,412,4,2,3,17,Zona Norte,Apartamento,689054
6495,373,3,2,3,23,Zona Oeste,Cobertura,654472
6496,412,1,2,2,24,Zona Leste,Casa,402935
6497,405,2,2,0,49,Zona Sul,Studio,1660820
6498,307,5,1,3,31,Zona Norte,Casa,1860354
6499,159,1,2,2,5,Centro,Studio,1990874
6500,60,1,1,0,15,Zona Norte,Casa,305896
6501,404,2,3,2,2,Zona Leste,Studio,254223
6502,40,4,1,1,20,Zona Sul,Cobertura,1815876
6503,331,2,3,1,31,Zona Norte,Casa,975807
6504,125,1,1,0,1,Zona Norte,Apartamento,1991256
6505,219,4,1,0,46,Zona Oeste,Casa,419698
6506,482,3,1,1,19,Zona Oeste,Studio,854197
6507,221,1,2,3,10,Zona Leste,Casa,1878604
6508,295,2,1,3,17,Centro,Apartamento,292353
6509,453,3,2,1,10,Centro,Cobertura,852722
6510,157,5,1,3,34,Zona Sul,Casa,863121
6511,267,3,1,1,35,Zona Leste,Cobertura,181931
6512,437,2,3,2,37,Centro,Cobertura,1994353
6513,384,3,1,2,11,Zona Norte,Cobertura,985252
6514,457,2,2,2,30,Zona Leste,Studio,293305
6515,141,1,3,3,35,Zona Norte,Casa,1688339
6516,345,4,3,2,29,Zona Sul,Casa,1570810
6517,475,5,1,0,43,Zona Leste,Apartamento,1453747
6518,372,4,1,0,3,Zona Sul,Cobertura,626012
6519,174,4,3,2,1,Zona Oeste,Studio,1707815
6520,94,4,2,0,43,Zona Sul,Studio,1071197
6521,276,2,1,2,12,Zona Oeste,Apartamento,1893461
6522,252,2,3,2,25,Zona Leste,Casa,279769
6523,342,5,2,1,28,Zona Norte,Casa,747340
6524,468,2,1,2,47,Zona Norte,Studio,213344
6525,135,2,3,0,35,Zona Norte,Studio,1259326
6526,210,2,3,3,27,Zona Sul,Apartamento,1158582
6527,213,2,1,2,7,Zona Leste,Studio,605236
6528,255,1,2,1,4,Zona Leste,Studio,172191
6529,294,5,2,0,31,Zona Oeste,Apartamento,199979
6530,307,2,3,1,29,Zona Leste,Cobertura,911011
6531,426,5,2,2,13,Zona Norte,Studio,1264874
6532,118,3,3,2,46,Zona Leste,Casa,1020297
6533,205,1,1,2,42,Zona Oeste,Cobertura,1105671
6534,47,2,2,2,9,Zona Leste,Studio,1437716
6535,400,1,1,0,9,Zona Leste,Cobertura,1891624
6536,489,1,3,3,5,Zona Norte,Studio,1913222
6537,453,3,1,2,15,Zona Leste,Casa,1028026
6538,430,5,2,1,25,Zona Sul,Studio,330876
6539,428,1,1,0,20,Zona Oeste,Casa,628618
6540,135,4,2,0,35,Zona Oeste,Studio,445789
6541,300,3,2,0,40,Zona Oeste,Studio,312145
6542,492,4,2,1,41,Zona Leste,Cobertura,1955320
6543,348,3,2,3,29,Zona Sul,Apartamento,1243121
6544,196,4,2,1,4,Zona Oeste,Casa,1295509
6545,42,4,3,1,9,Centro,Cobertura,1301373
6546,366,1,1,1,47,Zona Norte,Apartamento,395367
6547,61,1,3,2,30,Centro,Cobertura,488993
6548,422,3,1,2,10,Centro,Casa,574837
6549,69,5,1,1,37,Zona Oeste,Apartamento,917876
6550,177,1,1,1,6,Centro,Apartamento,1797662
6551,247,1,3,2,11,Centro,Apartamento,1788934
6552,248,2,2,2,44,Zona Sul,Casa,1095737
6553,498,1,2,3,48,Zona Norte,Casa,777468
6554,111,5,3,1,40,Zona Leste,Cobertura,1175140
6555,362,2,2,0,7,Zona Oeste,Studio,755917
6556,237,4,1,3,27,Zona Oeste,Studio,1292397
6557,230,4,2,0,15,Centro,Studio,558494
6558,476,2,2,3,2,Zona Leste,Studio,538462
6559,361,2,2,1,36,Zona Leste,Cobertura,515714
6560,457,2,1,0,31,Zona Leste,Casa,431670
6561,67,3,2,2,20,Zona Oeste,Cobertura,707376
6562,240,5,2,3,44,Zona Oeste,Apartamento,1543159
6563,473,5,2,0,17,Zona Sul,Casa,1488135
6564,356,4,3,3,47,Zona Oeste,Casa,765151
6565,278,4,3,1,45,Zona Oeste,Studio,1812284
6566,256,4,2,0,10,Zona Sul,Cobertura,1874461
6567,77,1,3,0,49,Zona Oeste,Studio,154109
6568,47,4,3,0,7,Centro,Casa,1958687
6569,429,2,1,3,11,Centro,Studio,789058
6570,468,4,3,2,1,Zona Sul,Apartamento,426780
6571,324,2,3,2,40,Zona Sul,Casa,893774
6572,225,3,2,2,21,Centro,Apartamento,977668
6573,216,1,1,1,8,Zona Leste,Casa,392914
6574,374,1,1,0,13,Zona Oeste,Studio,461729
6575,253,5,1,2,14,Zona Norte,Casa,686388
6576,347,3,3,2,10,Zona Norte,Casa,1538887
6577,426,2,2,0,12,Zona Sul,Cobertura,207624
6578,394,3,1,1,27,Zona Norte,Cobertura,1963236
6579,366,1,1,3,24,Zona Leste,Apartamento,1949771
6580,258,2,3,3,36,Zona Norte,Cobertura,902466
6581,419,3,1,3,5,Centro,Casa,1214103
6582,496,1,2,0,36,Zona Sul,Cobertura,1734642
6583,106,2,1,1,32,Zona Norte,Studio,1513839
6584,217,2,2,0,24,Zona Oeste,Cobertura,1198904
6585,375,1,2,3,49,Zona Sul,Apartamento,1755289
6586,299,2,2,2,22,Zona Leste,Casa,532207
6587,124,1,3,2,7,Centro,Studio,1819326
6588,339,4,3,2,16,Zona Norte,Studio,698240
6589,161,4,2,3,30,Centro,Apartamento,1185396
6590,68,2,2,1,25,Zona Leste,Cobertura,1206099
6591,101,2,1,3,10,Zona Norte,Casa,1308738
6592,310,1,1,0,29,Zona Sul,Apartamento,705680
6593,362,2,1,1,10,Zona Sul,Studio,149046
6594,189,5,3,2,2,Zona Oeste,Studio,420816
6595,216,4,1,1,39,Zona Leste,Studio,1980719
6596,220,2,2,1,39,Zona Norte,Apartamento,133509
6597,451,2,2,3,20,Centro,Studio,1677273
6598,149,3,3,1,34,Centro,Casa,914897
6599,249,2,3,3,27,Zona Norte,Studio,901855
6600,82,5,1,0,21,Zona Leste,Apartamento,944083
6601,251,4,3,1,41,Zona Leste,Apartamento,728775
6602,480,3,2,1,45,Centro,Studio,1813394
6603,441,1,2,1,17,Zona Norte,Apartamento,576404
6604,160,1,3,2,22,Zona Norte,Cobertura,304597
6605,266,4,2,3,25,Centro,Apartamento,943633
6606,275,1,3,3,34,Zona Norte,Cobertura,857344
6607,255,5,2,2,28,Zona Norte,Apartamento,504436
6608,237,2,1,3,45,Zona Sul,Apartamento,631600
6609,435,4,3,0,10,Zona Sul,Apartamento,786979
6610,125,3,3,2,41,Zona Oeste,Studio,775791
6611,451,2,3,3,45,Zona Oeste,Apartamento,1492183
6612,229,1,2,0,0,Zona Leste,Casa,404157
6613,276,1,1,3,15,Zona Sul,Studio,1821963
6614,101,3,3,2,24,Zona Sul,Cobertura,1617548
6615,347,5,2,3,37,Zona Sul,Casa,768577
6616,214,3,3,0,17,Zona Sul,Casa,1601909
6617,35,4,2,0,15,Zona Leste,Casa,304203
6618,235,3,1,0,18,Centro,Casa,1257097
6619,61,1,2,3,15,Zona Leste,Apartamento,1638780
6620,128,5,2,2,4,Centro,Apartamento,1465373
6621,423,5,3,3,26,Zona Oeste,Casa,798350
6622,416,3,2,1,43,Zona Sul,Studio,738404
6623,285,4,3,2,5,Centro,Casa,1995360
6624,216,1,2,1,33,Zona Leste,Cobertura,479495
6625,105,2,1,3,15,Centro,Casa,441172
6626,206,5,2,2,22,Zona Norte,Apartamento,1912440
6627,344,3,3,1,42,Zona Oeste,Cobertura,1685649
6628,316,4,2,3,43,Zona Oeste,Studio,1633566
6629,378,4,2,2,31,Zona Sul,Casa,1253221
6630,284,1,1,0,42,Zona Sul,Cobertura,1102838
6631,354,5,3,0,22,Zona Leste,Casa,1672896
6632,219,1,1,0,19,Centro,Studio,1056749
6633,337,2,2,1,18,Zona Norte,Studio,1249161
6634,374,2,1,1,28,Zona Oeste,Cobertura,1852611
6635,156,2,2,3,7,Centro,Studio,747697
6636,454,4,2,0,28,Zona Norte,Cobertura,1481238
6637,316,5,1,1,17,Centro,Studio,874962
6638,283,1,1,0,4,Zona Sul,Apartamento,180824
6639,242,1,2,3,11,Zona Oeste,Cobertura,1073543
6640,279,2,1,2,9,Zona Norte,Casa,1477545
6641,113,5,1,1,46,Zona Sul,Cobertura,1235596
6642,412,5,2,1,36,Zona Leste,Studio,183238
6643,435,3,3,2,16,Zona Leste,Studio,838743
6644,417,5,1,1,31,Zona Sul,Studio,1363152
6645,42,5,1,3,3,Zona Norte,Casa,313561
6646,74,1,3,1,30,Zona Norte,Casa,1000427
6647,156,5,1,1,25,Zona Oeste,Studio,992773
6648,455,5,2,2,11,Zona Sul,Apartamento,321334
6649,143,1,1,3,17,Zona Leste,Cobertura,908582
6650,462,5,2,0,7,Zona Sul,Studio,697292
6651,305,1,3,0,31,Centro,Apartamento,1071629
6652,234,3,3,2,19,Zona Norte,Casa,1820664
6653,366,4,3,3,48,Centro,Studio,1369046
6654,467,1,1,2,39,Zona Leste,Cobertura,560411
6655,449,1,3,2,12,Zona Norte,Cobertura,1442646
6656,414,5,1,0,22,Zona Leste,Casa,1729900
6657,428,1,1,3,2,Zona Leste,Studio,852786
6658,490,2,1,3,34,Zona Leste,Studio,1546508
6659,302,2,3,2,38,Zona Oeste,Studio,546613
6660,437,3,3,0,49,Zona Leste,Apartamento,1620360
6661,87,1,1,3,20,Zona Leste,Apartamento,1456042
6662,357,5,3,2,6,Centro,Studio,1121417
6663,248,5,1,1,25,Centro,Cobertura,220962
6664,138,4,3,0,22,Centro,Apartamento,1914674
6665,308,3,2,3,31,Zona Norte,Cobertura,1089786
6666,203,5,3,3,1,Zona Oeste,Apartamento,1538598
6667,357,4,3,3,38,Zona Norte,Casa,1949718
6668,293,5,3,0,1,Zona Oeste,Casa,1404036
6669,344,4,1,2,38,Zona Oeste,Casa,397463
6670,140,2,1,1,45,Zona Sul,Cobertura,1768314
6671,216,2,2,3,14,Zona Sul,Cobertura,681626
6672,298,5,2,0,15,Zona Sul,Studio,654478
6673,452,3,2,3,25,Zona Oeste,Studio,123562
6674,258,1,1,2,7,Zona Oeste,Casa,845445
6675,185,3,2,1,15,Zona Norte,Casa,1121188
6676,218,3,2,3,20,Zona Oeste,Apartamento,707219
6677,301,1,3,0,38,Zona Leste,Casa,975683
6678,404,2,2,2,10,Zona Leste,Casa,962468
6679,31,2,3,1,23,Zona Oeste,Casa,1063255
6680,275,1,1,0,35,Zona Leste,Cobertura,556324
6681,239,4,1,3,17,Zona Oeste,Cobertura,1400250
6682,430,3,3,0,22,Zona Sul,Casa,330236
6683,315,5,2,1,12,Zona Oeste,Apartamento,650298
6684,388,2,1,2,48,Zona Sul,Apartamento,625727
6685,42,5,3,2,43,Centro,Studio,136184
6686,125,1,1,3,49,Zona Leste,Casa,491401
6687,250,5,1,3,41,Centro,Cobertura,1283601
6688,267,5,2,3,38,Zona Leste,Casa,1967617
6689,123,3,1,3,43,Centro,Apartamento,883374
6690,367,1,3,1,43,Zona Oeste,Cobertura,1319176
6691,298,5,2,3,44,Centro,Cobertura,932865
6692,200,2,3,0,0,Zona Leste,Cobertura,1800322
6693,498,1,3,1,6,Zona Norte,Studio,535637
6694,123,2,3,1,47,Zona Leste,Casa,670387
6695,178,4,2,3,47,Zona Norte,Casa,1761687
6696,141,5,1,1,20,Zona Oeste,Casa,1843319
6697,84,1,3,0,15,Zona Leste,Apartamento,1492801
6698,366,2,1,1,47,Centro,Cobertura,1559233
6699,453,5,1,1,13,Zona Oeste,Cobertura,852754
6700,496,3,3,0,42,Zona Leste,Apartamento,1297485
6701,145,2,1,0,42,Zona Oeste,Studio,1415546
6702,172,2,2,1,1,Zona Norte,Apartamento,1718964
6703,230,4,2,2,30,Zona Oeste,Cobertura,1692032
6704,209,3,1,1,38,Centro,Studio,614214
6705,231,4,1,0,8,Zona Leste,Studio,988103
6706,393,3,2,0,40,Zona Norte,Cobertura,1627979
6707,82,2,1,0,13,Zona Oeste,Apartamento,1749827
6708,413,4,1,2,9,Zona Sul,Casa,1843670
6709,209,5,1,0,47,Zona Norte,Casa,1008504
6710,443,3,1,3,23,Zona Norte,Casa,235366
6711,446,2,3,3,49,Centro,Apartamento,1822417
6712,342,1,1,2,32,Centro,Cobertura,1508497
6713,337,3,2,0,33,Zona Oeste,Apartamento,1485913
6714,166,3,3,0,19,Zona Sul,Casa,874473
6715,211,5,3,3,27,Zona Norte,Casa,254953
6716,396,3,2,3,3,Zona Oeste,Casa,939973
6717,30,3,1,1,33,Zona Sul,Apartamento,1118135
6718,73,5,3,2,3,Zona Oeste,Apartamento,1005579
6719,256,5,3,1,5,Zona Norte,Casa,1611369
6720,360,4,1,2,21,Zona Oeste,Studio,1609946
6721,127,2,1,0,3,Centro,Casa,246604
6722,237,2,2,0,49,Centro,Cobertura,243513
6723,294,4,3,2,4,Zona Leste,Apartamento,116093
6724,317,2,1,1,10,Zona Sul,Studio,1641850
6725,300,3,1,3,44,Zona Norte,Studio,369803
6726,169,4,2,2,34,Zona Sul,Cobertura,1131762
6727,266,4,3,2,18,Centro,Casa,1615456
6728,491,2,1,2,10,Zona Norte,Casa,1999488
6729,470,1,2,0,10,Zona Leste,Casa,820138
6730,421,2,3,2,26,Centro,Cobertura,1319505
6731,101,1,3,0,1,Centro,Apartamento,580895
6732,184,4,3,3,46,Zona Sul,Apartamento,1558873
6733,219,1,3,3,7,Zona Oeste,Cobertura,906773
6734,297,3,2,1,33,Zona Sul,Apartamento,1948737
6735,350,5,1,0,39,Centro,Cobertura,1435013
6736,136,1,3,3,19,Zona Sul,Cobertura,1947567
6737,261,5,3,3,22,Zona Oeste,Studio,1585242
6738,71,3,1,1,14,Zona Leste,Studio,993440
6739,219,5,3,1,47,Zona Norte,Apartamento,281032
6740,400,3,3,1,12,Centro,Studio,794683
6741,168,5,1,0,30,Zona Sul,Apartamento,1018542
6742,132,5,1,2,48,Centro,Cobertura,425711
6743,200,2,3,0,45,Zona Norte,Apartamento,1376589
6744,380,1,1,1,13,Zona Sul,Studio,174271
6745,302,5,2,2,0,Zona Leste,Apartamento,361670
6746,445,4,2,3,26,Zona Norte,Studio,406880
6747,250,2,3,0,32,Zona Oeste,Cobertura,1262479
6748,242,1,3,1,34,Zona Oeste,Casa,1572072
6749,370,2,1,1,14,Centro,Cobertura,1131772
6750,453,1,1,2,4,Zona Oeste,Studio,220920
6751,436,3,3,0,36,Zona Sul,Apartamento,1792618
6752,85,5,3,3,3,Zona Oeste,Studio,782237
6753,419,4,2,3,45,Zona Leste,Studio,809353
6754,371,2,1,2,19,Zona Sul,Casa,302890
6755,463,2,3,2,38,Centro,Apartamento,792529
6756,131,2,3,3,21,Centro,Studio,145227
6757,450,2,1,2,23,Zona Oeste,Cobertura,1406951
6758,221,5,1,2,46,Zona Oeste,Cobertura,1013560
6759,339,1,3,0,10,Centro,Studio,946531
6760,229,5,3,2,45,Zona Sul,Studio,140113
6761,262,3,3,1,5,Zona Norte,Studio,1063166
6762,462,5,1,1,26,Centro,Studio,909812
6763,256,5,3,1,9,Zona Leste,Cobertura,1748364
6764,400,3,3,2,38,Zona Sul,Casa,912447
6765,168,5,3,3,9,Zona Norte,Studio,1996758
6766,373,1,2,1,45,Zona Norte,Apartamento,1237229
6767,334,4,2,0,25,Zona Sul,Casa,1102739
6768,178,3,1,2,36,Centro,Cobertura,1606011
6769,144,2,3,3,32,Zona Norte,Studio,583736
6770,479,1,3,3,7,Zona Leste,Studio,1753979
6771,92,4,1,2,48,Zona Sul,Studio,1218926
6772,133,1,1,2,27,Zona Oeste,Studio,394323
6773,368,1,1,0,47,Centro,Apartamento,1900375
6774,388,2,3,2,35,Zona Sul,Studio,1104146
6775,185,4,2,2,39,Zona Leste,Cobertura,105243
6776,302,1,1,3,24,Zona Norte,Apartamento,874381
6777,35,2,3,1,35,Centro,Casa,294155
6778,176,3,1,1,12,Centro,Casa,331829
6779,213,2,3,3,6,Zona Sul,Casa,1240270
6780,57,5,1,2,0,Zona Sul,Studio,1370981
6781,479,2,3,0,8,Zona Leste,Casa,706770
6782,67,2,1,1,27,Zona Oeste,Apartamento,1127777
6783,148,2,2,2,35,Zona Sul,Apartamento,1818853
6784,322,1,1,1,45,Zona Sul,Casa,763414
6785,400,4,1,3,29,Zona Sul,Casa,1070838
6786,273,2,2,1,8,Zona Leste,Apartamento,149113
6787,97,2,1,3,29,Zona Norte,Cobertura,719594
6788,243,5,2,3,34,Zona Oeste,Casa,427360
6789,247,5,3,3,46,Zona Leste,Apartamento,208251
6790,206,3,2,0,26,Zona Sul,Casa,962997
6791,328,3,2,2,28,Zona Norte,Apartamento,1402440
6792,193,5,3,3,4,Zona Sul,Studio,1614828
6793,87,4,2,3,0,Zona Leste,Casa,1000526
6794,298,3,2,1,42,Centro,Casa,196187
6795,337,4,3,2,4,Zona Sul,Cobertura,534545
6796,87,5,1,0,28,Zona Norte,Cobertura,1490485
6797,317,3,1,0,16,Zona Oeste,Cobertura,1475107
6798,494,2,2,1,48,Centro,Cobertura,1067976
6799,134,5,1,0,36,Zona Sul,Casa,1318302
6800,257,3,1,1,23,Zona Sul,Casa,927857
6801,276,4,2,2,26,Zona Norte,Cobertura,1049497
6802,217,4,3,1,8,Centro,Cobertura,1700933
6803,112,3,1,1,37,Centro,Casa,326192
6804,215,4,2,3,12,Centro,Studio,1575032
6805,281,3,3,0,25,Zona Sul,Apartamento,1958524
6806,384,3,1,2,10,Centro,Cobertura,1390412
6807,267,4,3,2,23,Zona Sul,Apartamento,301773
6808,389,1,2,3,32,Zona Sul,Studio,488487
6809,213,2,3,1,48,Centro,Studio,1271164
6810,313,5,3,2,5,Zona Leste,Studio,1281326
6811,414,2,2,2,34,Zona Oeste,Casa,513928
6812,455,5,1,1,15,Zona Oeste,Apartamento,647232
